"id_obs","coder_1","coder_2","consensus","sec_create_1","sec_create_2","sec_review_1","sec_review_2","created_at","text","type","error","TOXICITY","SEVERE_TOXICITY","INSULT_EXPERIMENTAL","THREAT_EXPERIMENTAL","date","tox_60","tox_70","tox_80","tox_90","insult_60","insult_70","insult_80","insult_90"
2348985,1,0,0,5,8,1,0,"2021-07-29T12:26:19.000Z","@XimedeChile @Kareenpc @tere_marinovic 👏👏👏👏 muy bien...se tiró solito el malandra ese. Y todo Chile lo sabe..las cámaras no mienten.","replied_to","No Error",0.4269174,0.023076924,0.5130944,0.025098583,"2021-07-29",0,0,0,0,0,0,0,0
2357007,1,0,0,11,10,4,1,"2022-04-09T00:53:08.000Z","@MaiteOrsini @convencioncl Y como lo va a hacer el estado de Chile que es el mayor subcontratador !! Hablas de garantizar el empleo y el gobierno feminista de @gabrielboric ha dejado a much@s sin trabajo. Hay que ser bien cara de raja !! @i_krmns @jeannette_jara","replied_to","No Error",0.5532103,0.17009245,0.62169385,0.009722093,"2022-04-09",0,0,0,0,1,0,0,0
5594,1,1,1,24,24,20,7,"2022-08-01T04:14:24.000Z","@chileconvoca @conihube Y q sacan con dar copias del mamarracho si la gente q es votante promedio del ""apruebo"" no entiende ni mierda lo q lee? No es mas honesto ir a los puntos importantes para explicarles a la gente la trampa de ese mamarracho y como harán mierda el país? #RechazoYPunto","replied_to","No Error",0.61223894,0.25053838,0.64537907,0.012647836,"2022-08-01",1,0,0,0,1,0,0,0
7986,1,1,1,10,5,6,0,"2022-12-02T03:10:31.000Z","@dharmarin @berfontaine Este es un perro pagado por el hipócrita del merluzo","replied_to","No Error",0.61223894,0.15443328,0.71120167,0.010705971,"2022-12-02",1,0,0,0,1,1,0,0
11944,1,1,1,69,8,62,0,"2022-08-01T16:50:37.000Z","@BSepulvedaHales Esta mujer interpreta el derecho a su conveniencia, bien poco me importa tu mamarracho comunista miserable, ganara el Rechazo!","replied_to","No Error",0.7570315,0.45895407,0.8012121,0.03373172,"2022-08-01",1,1,0,0,1,1,1,0
17823,1,1,1,6,4,2,0,"2021-07-04T15:41:08.000Z","@arturozunigaj DEBERÍAS ESTAR EN LA CARCEL CTM IRRESPONSABLE Y CHANTAAA","replied_to","No Error",0.76523775,0.36435235,0.8012121,0.13815513,"2021-07-04",1,1,0,0,1,1,1,0
22642,1,1,1,4,4,1,0,"2022-01-04T13:21:21.000Z","@arturozunigaj Oye y no te cansas de ser un cara de raja?","replied_to","No Error",0.7252971,0.23225145,0.7782364,0.008375733,"2022-01-04",1,1,0,0,1,1,0,0
32166,1,1,1,5,4,3,0,"2021-01-16T00:17:54.000Z","@CarolCBown @Pa_tty @CarolCBown  Eres muy cara de raja... Udi, tenías que ser.","replied_to","No Error",0.6544696,0.20067264,0.71120167,0.00951496,"2021-01-16",1,0,0,0,1,1,0,0
54587,1,1,1,2,6,0,0,"2022-05-05T04:03:16.000Z","@amorenoe @diecosa Además, pensai como narco, quieres maletas con billetes, pedazo de 💩!!! Hasta cuando!!!","replied_to","No Error",0.6611249,0.23226519,0.72756535,0.021645326,"2022-05-05",1,0,0,0,1,1,0,0
62190,1,1,1,6,4,0,0,"2022-07-05T02:13:31.000Z","@BRebolledoD17 @Mister_Wolf_0 estás desquiciada. ojalá nunca verte de nuevo en la política del maule!!! tóxica","replied_to","No Error",0.6407703,0.16960317,0.71120167,0.035113025,"2022-07-05",1,0,0,0,1,1,0,0
63813,1,1,1,6,9,0,0,"2022-05-05T13:43:56.000Z","@BenitoBaranda @convencioncl Sale weon chanta y mentiroso. Que trabajo si parecen un circo. El desarrollo justo y digno solo para ustedes. Son un asco. RECHAZO! Por Chile por nosotros….","replied_to","No Error",0.681338,0.34938923,0.7418356,0.012699619,"2022-05-05",1,0,0,0,1,1,0,0
77259,1,1,1,5,9,0,0,"2022-09-05T06:08:35.000Z","@latercera La columna de la malhechora @conihube así ganó el rechazo con mentiras, asquerosa!!","replied_to","No Error",0.6426206,0.16960317,0.71027446,0.0097738765,"2022-09-05",1,0,0,0,1,1,0,0
82283,1,1,1,4,3,2,0,"2022-12-13T17:50:17.000Z","@BSepulvedaHales una mierda","replied_to","No Error",0.718943,0.048457388,0.6675394,0.0064079775,"2022-12-13",1,1,0,0,1,0,0,0
88505,1,1,1,4,6,1,0,"2022-06-09T06:22:44.000Z","@FranciscoJArri6 @PollitoGP @amorenoe Viejo klo gueon .pobre ser humano 🤦","replied_to","No Error",0.6989911,0.29621798,0.75027496,0.01052473,"2022-06-09",1,0,0,0,1,1,0,0
91006,1,1,1,6,4,1,0,"2021-07-08T00:01:25.000Z","@bdelamaza Y ustedes creen que son mayoría???? Si no llegan ni al tercio los weones indecentes.","replied_to","No Error",0.6308517,0.16960317,0.67735565,0.008789998,"2021-07-08",1,0,0,0,1,0,0,0
95135,1,1,1,5,6,0,0,"2021-02-09T00:53:28.000Z","@BessyGallardoP Jajajajaja si la srta lo dice es por que es experta, sacando filo y sobretodo pelando tomates !!!una lady...eres una payasa","replied_to","No Error",0.681338,0.16960317,0.7657292,0.008414571,"2021-02-09",1,0,0,0,1,1,0,0
103647,1,1,1,10,15,0,0,"2022-10-17T12:37:13.000Z","@BSepulvedaHales @pvodanovic Que eres sesgada o simplemente tonta, como va a estar bien una persona que no respeta a otra, que no tienen argumentos creíbles que piensa que allende es un líder positivo y además es petulante y soberbia","replied_to","No Error",0.62702215,0.16960317,0.71120167,0.008103873,"2022-10-17",1,0,0,0,1,1,0,0
105992,1,1,1,11,9,6,0,"2022-12-18T11:46:44.000Z","@BSepulvedaHales @lafuriadellibro @worldxian @gabrielboric @culturas_cl @Presidencia_cl @jubrodsky @AGutierrezVas A los chilenos nos molesta tener un gueon de mierda en La Moneda que no sirve para nada, zángano, inútil,  incapaz de asumir sus responsabilidades, nada de proactivo, flojo. Menos mal que sabe leer🤦‍♂️ #BoricNoSeLaPuede #RenunciaBoricCTM","replied_to","No Error",0.687436,0.45185554,0.7492263,0.019573374,"2022-12-18",1,0,0,0,1,1,0,0
113873,1,1,1,7,10,0,0,"2021-11-21T07:55:17.000Z","@berfontaine Sr.. Ud es un sw.. q vive creando realidades falsas, diríjase a sus seguidores q deben ser tan weones como ud. y que creen que Chile sigue siendo el mismo, su opinión vale una callampa seca, ya que como constituyente no lo pescan ni para servir el café, payaso patético mentiroso.","replied_to","No Error",0.7701451,0.35368225,0.8390655,0.011327368,"2021-11-21",1,1,0,0,1,1,1,0
126151,1,1,1,3,3,1,0,"2022-11-10T02:43:59.000Z","@labeasanchez @gabrielboric cara de rajaaaaaaaaaaaaaa","replied_to","No Error",0.61223894,0.16960317,0.67735565,0.009230154,"2022-11-10",1,0,0,0,1,0,0,0
139613,1,1,1,3,2,2,0,"2022-06-16T06:19:16.000Z","@BSepulvedaHales Zurda nefasta","replied_to","No Error",0.6342749,0.3492342,0.71120167,0.010550622,"2022-06-16",1,0,0,0,1,1,0,0
147883,1,1,1,3,2,2,0,"2021-10-22T23:32:46.000Z","@bdelamaza Imbecil","replied_to","No Error",0.7252971,0.16960317,0.7775208,0.008181547,"2021-10-22",1,1,0,0,1,1,0,0
150163,1,1,1,2,4,0,0,"2021-03-06T01:49:18.000Z","@BenitoBaranda Estimado viejo pedófilo... Si no te gusta este país pesca a los Miles de inmigrantes que trajo la gorda y llévalos a tu paraíso socialista de Cuba y Venezuela.... Cierra la puerta por fuera y no vuelvas más.","replied_to","No Error",0.7856813,0.61260825,0.8032227,0.18913531,"2021-03-06",1,1,0,0,1,1,1,0
154208,1,1,1,9,4,2,0,"2022-12-05T13:02:46.000Z","@antonjorcar @ElisaLoncon @Emol jajajaja hablando sin saber... Callao lacra racista.","replied_to","No Error",0.76523775,0.35220072,0.8082062,0.015947454,"2022-12-05",1,1,0,0,1,1,1,0
166379,1,1,1,4,9,0,0,"2022-08-10T20:03:13.000Z","@Silvano47665310 @BenitoBaranda Tú esperas que te escriban algo para tratar de hacerlo…? 😂😂😂que pelotudo del orto… como no te escribieron que seas cafiche de tus viejos y lo eres..? Como no te escribieron que seas reo y lo eres..? 😂😂😂 que no haya servido para nada enviarte a Europa… 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️","replied_to","No Error",0.743089,0.45895407,0.755201,0.032695748,"2022-08-10",1,1,0,0,1,1,0,0
173432,1,1,1,7,4,2,0,"2022-04-11T18:16:25.000Z","@cglembach @AmpueroAdriana ¿Así le hablabas a tu madre también? Cadete al peo serás.","replied_to","No Error",0.61223894,0.22207877,0.67254376,0.0113014765,"2022-04-11",1,0,0,0,1,0,0,0
176394,1,1,1,2,3,0,0,"2021-03-18T20:15:42.000Z","@labeasanchez @gabrielboric parásitos comunistas acabamundo","replied_to","No Error",0.7510937,0.36435235,0.7804726,0.024753258,"2021-03-18",1,1,0,0,1,1,0,0
182040,1,1,1,5,13,2,0,"2021-10-28T11:01:26.000Z","@arturozunigaj Hyy tanta materia gris podrida en tu cerebro que te permite tuitear tanta ignorancia y odio ,que dan ganas de insultarte,no lo hago por respeto a mi TL y a mi misma...Imputado debería estar ya, por coimero y feo.","replied_to","No Error",0.71760553,0.35368225,0.7775208,0.045572113,"2021-10-28",1,1,0,0,1,1,0,0
185394,1,1,1,2,4,0,0,"2022-12-07T22:32:42.000Z","@Josefcolagos @danielstingo Jajaa stongo csm, no aprende , das pena aweonao","replied_to","No Error",0.78711975,0.23224801,0.8204276,0.008867673,"2022-12-07",1,1,0,0,1,1,1,0
187585,1,1,1,2,3,0,0,"2022-12-08T01:23:45.000Z","@Josefcolagos @danielstingo A este pedazo de maric4 como se lo aguantan en la casa?","replied_to","No Error",0.7856813,0.49764585,0.7967344,0.0347677,"2022-12-08",1,1,0,0,1,1,0,0
188080,1,1,1,4,7,2,0,"2022-12-08T02:22:28.000Z","@Hugo_Gutierrez_ Él poo tan miserable...","replied_to","No Error",0.63782936,0.16496792,0.7090544,0.007909686,"2022-12-08",1,0,0,0,1,1,0,0
189002,1,1,1,4,7,1,0,"2022-04-11T23:35:34.000Z","@AmpueroAdriana Te habrás ganado los insultos todos ustedes son unos ignorantes y sinvergüenzas. Quieren respeto? Váyanse al infierno. Convencionales de pacotilla","replied_to","No Error",0.76523775,0.44787344,0.802824,0.13815513,"2022-04-11",1,1,0,0,1,1,1,0
189184,1,1,1,5,6,1,0,"2022-05-13T23:10:16.000Z","@berfontaine Lo indígena no es un problema… el problema han sido personas ignorantes como tú","replied_to","No Error",0.62136006,0.02458496,0.7065844,0.007094103,"2022-05-13",1,0,0,0,1,1,0,0
197463,1,1,1,2,4,0,0,"2022-05-14T01:34:18.000Z","@berfontaine tampoco esta completo ese video, miserable mentiroso","replied_to","No Error",0.6667219,0.02420936,0.7497506,0.008259222,"2022-05-14",1,0,0,0,1,1,0,0
198179,1,1,1,4,7,0,0,"2021-06-06T21:05:20.000Z","@aquiyoelpancho @BessyGallardoP Nadie te mea Bessy y de donde chucha sacaste que eres autoridad,  llegaste de cuea y por arrastre , bajate del pony loca","replied_to","No Error",0.6342749,0.23225145,0.68668073,0.013424582,"2021-06-06",1,0,0,0,1,0,0,0
210049,1,0,0,10,13,2,1,"2022-12-11T13:09:41.000Z","@TiaPikachu @nacioncl Tía linda, no le responda a la sociópata ésa pues, como buena facha ignorante y vulgar, menciona al voleo sólo lugares comunes ""que los cumunsitah y bla bla bla..."". saludos muchos","replied_to","No Error",0.62136006,0.18844056,0.71120167,0.009126588,"2022-12-11",1,0,0,0,1,1,0,0
213286,1,1,1,2,6,0,0,"2022-02-22T02:25:41.000Z","@Guinguiri @berfontaine No tontito, es un piso no un techo. Hay que educarse antes de hablar. Pq sino quedas como imbécil.","replied_to","No Error",0.6827122,0.09912638,0.75027496,0.009281937,"2022-02-22",1,0,0,0,1,1,0,0
214981,1,1,1,6,17,0,0,"2022-04-12T16:55:34.000Z","@libertad9899 @arturozunigaj Espero que ese borracho sea un invitado y no un Constituyente. Pero aplaudirlo significa que los que escuchan son unos imbéciles.","replied_to","No Error",0.6289369,0.056527592,0.71551245,0.0089712385,"2022-04-12",1,0,0,0,1,1,0,0
227325,1,1,1,3,5,0,0,"2022-03-29T13:40:09.000Z","@AlondraCVidal Esta tipeja se da cuenta que sólo buscan apernar a la izquierda en el poder, dan asco.","replied_to","No Error",0.6426206,0.16960317,0.71120167,0.010550622,"2022-03-29",1,0,0,0,1,1,0,0
228023,1,1,1,1,3,0,0,"2022-11-21T22:14:25.000Z","@conihube Oye mentirosa....y llorona más encima","replied_to","No Error",0.6544696,0.02449106,0.7492263,0.007068211,"2022-11-21",1,0,0,0,1,1,0,0
229586,1,1,1,4,5,1,0,"2022-12-12T18:03:06.000Z","@baradit ESTÉ SÍ QUE ES WEÓN,CON LA BUFANDA QUE LE HIZO LA DRA CORDERO.. ESTÉ WEÓN ES RASTRERO , TORRANTE.COIMERO..","replied_to","No Error",0.7998551,0.35368225,0.83943826,0.00899713,"2022-12-12",1,1,0,0,1,1,1,0
233930,1,1,1,9,2,7,0,"2021-10-03T22:38:16.000Z","@giovannaroa No sean caras de raja","replied_to","No Error",0.62702215,0.109661035,0.6675394,0.00780612,"2021-10-03",1,0,0,0,1,0,0,0
243614,1,1,1,1,2,0,0,"2022-10-04T21:48:45.000Z","@natigonzalez_b @Jaime_Bassa Cállate, lacra!","replied_to","No Error",0.6827122,0.16960317,0.7775208,0.014566151,"2022-10-04",1,0,0,0,1,1,0,0
244858,1,1,1,4,8,0,0,"2022-10-05T01:46:43.000Z","@R_SaavedraM @Jaime_Bassa Cuando pierden por paliza siguen hablando estupideces pero ahora muy suaves, muy mesurados.Tontos cobardes, cuando ganan te echan la caballada encima y todos a la guillotina.Nefastos perdedores.","replied_to","No Error",0.7675452,0.50703704,0.802824,0.5195707,"2022-10-05",1,1,0,0,1,1,1,0
246278,1,1,1,2,4,0,0,"2022-11-23T15:22:05.000Z","@berfontaine A ver, cómele unos peos pa creerte. Miserable.","replied_to","No Error",0.72028047,0.34954423,0.7762574,0.13734594,"2022-11-23",1,1,0,0,1,1,0,0
258010,1,1,1,1,2,0,0,"2022-02-24T21:00:44.000Z","@cesarvalenz Conchasdesumadreeeeee!","replied_to","No Error",0.6611249,0.45895407,0.6099415,0.011120236,"2022-02-24",1,0,0,0,1,0,0,0
264440,1,1,1,5,5,1,0,"2022-02-25T03:34:05.000Z","@Bastianlabbed20 @cesarvalenz Alguien conoce a este gil?!? Hablando de fascismo el payaso 🤣🤣🤣🤣🤣","replied_to","No Error",0.64447093,0.12282934,0.7344449,0.010705971,"2022-02-25",1,0,0,0,1,1,0,0
277673,1,1,1,3,2,1,0,"2021-11-07T14:05:26.000Z","@ElisaLoncon @elmostrador Vieja cara de raja","replied_to","No Error",0.78711975,0.35368225,0.8131897,0.011094344,"2021-11-07",1,1,0,0,1,1,1,0
282465,1,1,1,3,4,1,0,"2022-04-19T22:54:16.000Z","@negrozkar @berfontaine Tontooooo. Es fanático de jadue. Le expropiaron el cerebro","replied_to","No Error",0.687436,0.34981552,0.7762574,0.01052473,"2022-04-19",1,0,0,0,1,1,0,0
283813,1,1,1,3,3,1,0,"2022-12-19T00:13:58.000Z","@Hugo_Gutierrez_ Con lo negro que eres, con cueva africano!!!","replied_to","No Error",0.61223894,0.45895407,0.6308392,0.018710058,"2022-12-19",1,0,0,0,1,0,0,0
291396,1,1,1,3,2,1,0,"2021-01-07T12:06:39.000Z","@felipeharboe Anda a la lavarte la raja","replied_to","No Error",0.76523775,0.35368225,0.71551245,0.027688526,"2021-01-07",1,1,0,0,1,1,0,0
296527,1,1,1,4,4,0,0,"2022-12-23T13:34:39.000Z","@Hugo_Gutierrez_ Que salga una wea Peor que la mierda que escribiste vo, difícil","replied_to","No Error",0.7510937,0.23223256,0.71120167,0.012906751,"2022-12-23",1,1,0,0,1,1,0,0
302745,1,1,1,7,6,3,0,"2022-09-27T14:27:58.000Z","@D__chavez @viba1550 @BSepulvedaHales @tere_marinovic Eso lo sabe todo el mundo, no solamente por este medio. No seas cínico, mierda.","replied_to","No Error",0.65996873,0.16960317,0.6798578,0.009048914,"2022-09-27",1,0,0,0,1,0,0,0
318285,1,1,1,3,2,1,0,"2022-08-19T23:15:33.000Z","@berfontaine Jajjajjajja cara de raja, miserable !!!!!","replied_to","No Error",0.75208336,0.35004315,0.8012121,0.009799767,"2022-08-19",1,1,0,0,1,1,1,0
319069,1,1,1,2,3,0,0,"2022-10-16T16:18:13.000Z","@fchahin @camila_vallejo El daño está hecho, eres un ratón cobarde, pero no terminarás riendo","quoted","No Error",0.62136006,0.02491361,0.72756535,0.011249693,"2022-10-16",1,0,0,0,1,1,0,0
324138,1,1,1,3,4,0,0,"2022-06-04T04:50:01.000Z","@Sinfiltros_tv @vive_tvcable @LickanantayC @gonzalofeito @renenaranjo @merbi2 @PanchoOrregoG Cómo chucha hay gente tan weona en este país por la chucha!!!!!! Siendo tan aweonaos como mierda llegaron a adultos y no se asfixiaron con la lengua durmiendo wn!!!","replied_to","No Error",0.7675452,0.45895407,0.7497506,0.022853967,"2022-06-04",1,1,0,0,1,1,0,0
325892,1,1,1,1,2,0,0,"2022-11-18T10:58:49.000Z","@IgnacioAchurra Zurdo fracasado","replied_to","No Error",0.743089,0.27908814,0.7922567,0.011405042,"2022-11-18",1,1,0,0,1,1,0,0
331311,1,1,1,11,5,9,0,"2022-10-18T21:21:18.000Z","@daniloherrerad @danielstingo @delosquesobran @lagosweber @PPD_Chile Que huevon  mas tonto","replied_to","No Error",0.6989911,0.13336399,0.755201,0.00713294,"2022-10-18",1,0,0,0,1,1,0,0
338922,1,1,1,4,4,2,0,"2021-10-06T23:05:31.000Z","@HernanLarrain Cuantas veces no te lo dijeron pedazo de 💩","quoted","No Error",0.65996873,0.16960317,0.71551245,0.009981008,"2021-10-06",1,0,0,0,1,1,0,0
340852,1,1,1,11,13,0,0,"2022-07-26T20:07:11.000Z","@Jose_Soto_V @BSepulvedaHales @rauriqher Y @DignidadFabiola es una delincuente disfrazada de blanca paloma a la que hay que tenerle lástima. Llamó a quemarlo todo, te acuerdas? O pide lástima o pide plata al estado. Pero no las dos cosas. Hay que ser muy cara de raja...","replied_to","No Error",0.64447093,0.35094213,0.72868866,0.07629784,"2022-07-26",1,0,0,0,1,1,0,0
350382,1,1,1,10,9,5,0,"2022-10-21T03:26:11.000Z","@Hugo_Gutierrez_ @canal13 @fastcheckcl Jugo!! Eres muy aspiracional!! Tu papá usaba suspensores inglreses? Con cuea calzoncillos sopenco de a peso!! Eres muy weon, das un poco de pena","replied_to","No Error",0.7105462,0.34938923,0.7497506,0.009359611,"2022-10-21",1,1,0,0,1,1,0,0
351830,1,1,1,10,10,6,0,"2022-02-06T18:32:24.000Z","@Ivanreyes1963 @LaRedTV @baradit Coincido...este CSM  junto al sinvergüenza de Atria son los más peligrosos y contaminantes de la CC...por favor chilenos ojo co  estos parásitos","replied_to","No Error",0.6863638,0.35368225,0.75027496,0.05171447,"2022-02-06",1,0,0,0,1,1,0,0
358071,1,1,1,5,7,2,0,"2022-11-26T19:14:01.000Z","@Hugo_Gutierrez_ Tan preocupado?quién financio destruir Chile hijo de puta,los robos,las quemas,quien financió a los delincuentes que destruyeron su propio país,Sataná!Dios tarda pero no olvida,los daños que nos hiciste se devolverán a quienes no te imaginas, tarde o temprano el karma te cobrará.","replied_to","No Error",0.7675452,0.56375664,0.7497506,0.1733226,"2022-11-26",1,1,0,0,1,1,0,0
359659,1,1,1,10,4,8,0,"2021-08-03T17:52:21.000Z","@trueEdgar111 @CNNChile @ElisaLoncon Perdón lumbrera, zurdo arrogante y soberbio","replied_to","No Error",0.681338,0.17315048,0.7657292,0.010214032,"2021-08-03",1,0,0,0,1,1,0,0
364426,1,1,1,6,6,3,0,"2022-11-27T14:10:50.000Z","@Hugo_Gutierrez_ Por culpa de ustedes vendrá otro PINOCHET  comunista miserable...🖕🖕🖕","replied_to","No Error",0.6667219,0.23225316,0.72868866,0.009566744,"2022-11-27",1,0,0,0,1,1,0,0
373996,1,1,1,5,5,3,0,"2022-11-30T17:40:08.000Z","@Hugo_Gutierrez_ Este hediondo cada día está más gueviado del mate !!!","replied_to","No Error",0.75208336,0.23223943,0.7804726,0.008738215,"2022-11-30",1,1,0,0,1,1,0,0
374490,1,1,1,5,6,2,0,"2022-04-22T17:39:16.000Z","@BSepulvedaHales Arboludos de m1erd4. Cámbiense a FONASA de una vez… 🌳🪓","replied_to","No Error",0.7252971,0.35368225,0.72868866,0.011922873,"2022-04-22",1,1,0,0,1,1,0,0
377129,1,1,1,3,0,1,0,"2022-03-09T02:25:12.000Z","@CoachRVargasV @gastonoyarzun2 @TiaPikachu Te enojaste, indio tetón","replied_to","No Error",0.7308154,0.44787344,0.7497506,0.012026439,"2022-03-09",1,1,0,0,1,1,0,0
380223,1,1,1,21,11,15,0,"2021-09-08T20:22:19.000Z","@NativoPoblador @lyonflush @danielstingo Se ensucian solo awueonao débete los IFE de la CC, el pelao sinverguenza, la subida de sueldo wn rascas apoya el payaseo","quoted","No Error",0.718943,0.35022295,0.75027496,0.010602405,"2021-09-08",1,1,0,0,1,1,0,0
388622,1,1,1,3,6,1,0,"2022-02-09T17:06:30.000Z","@Jaime_Bassa Metete tu constitución por la raja","replied_to","No Error",0.7701451,0.44860926,0.71551245,0.055270568,"2022-02-09",1,1,0,0,1,1,0,0
392143,1,1,1,5,5,2,0,"2022-08-23T20:28:27.000Z","@berfontaine Falta comprensión   y quedas como un pobre weón, que vive de la plata mal avida","replied_to","No Error",0.6744087,0.104393706,0.7218519,0.0071588317,"2022-08-23",1,0,0,0,1,1,0,0
392152,1,1,1,26,23,13,2,"2022-02-09T19:39:26.000Z","@Hugo_Gutierrez_ Por supuesto! Es una constitución concisa y robusta, con más de 200 modificaciones en democracia y nos ha permitido acercarnos al desarrollo. Jurídicamente es muy superior a cualquier mamarracho que pueda surgir de la Prostituyente de la cual formas parte; gangrena humana","replied_to","No Error",0.6407703,0.35368225,0.68668073,0.020609349,"2022-02-09",1,0,0,0,1,0,0,0
400291,1,1,1,6,7,0,0,"2022-06-09T20:25:35.000Z","@mcubillossigall @arturozunigaj @gdominguez_ Te arderán las panderetas por el resto de tu miserable vida facha recalcitrante","replied_to","No Error",0.7308154,0.45895407,0.7775208,0.34804323,"2022-06-09",1,1,0,0,1,1,0,0
